Name,Comp,RAh,RAm,RAs,DE-,DEd,DEm,DEs,Type,MaxSep,RAdeg,DEdeg,rpos,Author,Date,BibCode,Author2,Date2,BibCode2,RApdeg,DEpdeg,RAcdeg,DEcdeg,zsource,zdef,r_zsource,zmilli,f_zmilli,r_zmilli,zqsocdr3,f_zqsocdr3,zSHSRC,f_zSHSRC,r_zSHSRC,inFPR,GLens,CompId,nObsComp,RACodeg,e_RACodeg,DECodeg,e_DECodeg,GmagComp,e_GmagComp,f_GLens,f_CompId,inDR3,GaiaDR3,RAGdeg,e_RAGdeg,DEGdeg,e_DEGdeg,plx,e_plx,Rplx,PM,pmRA,e_pmRA,pmDE,e_pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,E(BP/RP),BP-RP,Gmagc,e_Gmagc,inAllWISE,AllWISE,W1mag,W2mag,W3mag,W4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag
B1152+199,A,11,55,18.2956,+,19,39,42.228,Double,1.534000,178.82623183750,19.66173010730,Gaia_DR3,Myers,1999,1999AJ....117.2565M,,---,,178.82625000000,19.66172220000,178.82636445140,19.66155751765,1.0190,0.4390,2002A&ARv..10..263C,---,,,---,--,---,,,1,DR3Gaia115518.296+193942.23,1,45,3.12110658476,50.57116,0.34316187825,41.02793,17.4719,0.28313,0,0,1,3975233510826944640,178.82623185784,0.0860,19.66173009585,0.0673,-0.0408,0.0859,-0.4748,0.125,0.125,0.103,-0.007,0.075,17.323948,0.012867,17.419632,0.041552,16.927380,0.036400,1.271,0.492252,17.323948,0.012867,0,,---,---,---,---,---,---,---,---
B1152+199,G1,11,55,18.3389,+,19,39,41.222,Double,1.534000,178.82641190000,19.66145060000,Publication,Myers,1999,1999AJ....117.2565M,,---,,178.82641190000,19.66145060000,178.82636445140,19.66155751765,---,0.4390,2002A&ARv..10..263C,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
B1152+199,B,11,55,18.3593,+,19,39,40.986,Double,1.534000,178.82649706530,19.66138492800,Publication,Myers,1999,1999AJ....117.2565M,,---,,178.82652610000,19.66137610000,178.82636445140,19.66155751765,1.0190,---,2002A&ARv..10..263C,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J1201+4013,A,12,01,18.9199,+,40,13,18.066,Double,1.625000,180.32883296970,40.22168504300,Gaia_DR3,Chan,2022,2022A&A...659A.140C,,---,,180.32900000000,40.22200000000,180.32895536100,40.22147962770,1.9400,0.4000,2022A&A...659A.140C,1.939,gG,DR16Q,1.940970,0,---,,,1,DR3Gaia120118.920+401318.07,1,52,3.14733192561,42.29483,0.70200089411,58.33494,18.8612,0.16023,0,0,1,4034893900807493248,180.32883300175,0.1043,40.22168506510,0.1442,0.0569,0.2280,0.2497,0.129,0.057,0.171,-0.116,0.158,18.767813,0.004725,18.909174,0.030534,18.257866,0.028982,1.310,0.651308,18.767813,0.004725,1,J120118.92+401317.5,15.216,14.100,10.931,8.846,0.037,0.039,0.118,0.407
J1201+4013,B,12,01,18.9787,+,40,13,16.587,Double,1.625000,180.32907775230,40.22127421240,Gaia_DR3,Chan,2022,2022A&A...659A.140C,,---,,180.32900000000,40.22200000000,180.32895536100,40.22147962770,1.9400,---,2022A&A...659A.140C,1.939,gG,DR16Q,---,--,---,,,1,DR3Gaia120118.920+401318.07,2,22,3.14733611046,42.06176,0.70199382274,68.30570,20.5518,0.15486,0,0,1,4034893905102447872,180.32907652743,1.0716,40.22127339000,4.0567,---,---,---,---,---,---,---,---,20.870514,0.019725,---,---,---,---,---,---,20.870514,0.019725,0,,---,---,---,---,---,---,---,---
SDSS1206+4332,G2,12,06,29.5210,+,43,32,23.543,Double,3.029000,181.62300408000,43.53987304000,Publication,Oguri,2005,2005ApJ...622..106O,,---,,181.62300408000,43.53987304000,181.62357621425,43.53863842220,---,---,,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
SDSS1206+4332,A,12,06,29.6573,+,43,32,17.584,Double,3.029000,181.62357198170,43.53821776640,Gaia_DR3,Oguri,2005,2005ApJ...622..106O,,---,,181.62352620000,43.53821270000,181.62357621425,43.53863842220,1.7890,0.7480,2010A&A...518A..10V,1.793,gG,DR16Q,1.787547,0,---,,,1,DR3Gaia120629.659+433220.61,2,48,3.16992936454,54.91190,0.75988525781,56.80520,18.8464,0.14634,0,0,1,1537658249711963904,181.62357186274,0.1445,43.53821769167,0.1182,0.3179,0.2142,1.4838,0.401,0.300,0.165,-0.266,0.167,18.784561,0.007517,18.955223,0.033493,18.284138,0.030978,1.287,0.671085,18.784561,0.007517,0,,---,---,---,---,---,---,---,---
SDSS1206+4332,B,12,06,29.6593,+,43,32,20.613,Double,3.029000,181.62358044680,43.53905907800,Gaia_DR3,Oguri,2005,2005ApJ...622..106O,,---,,181.62351280000,43.53905360000,181.62357621425,43.53863842220,1.7890,---,2010A&A...518A..10V,1.793,gG,DR16Q,1.795171,0,---,,,1,DR3Gaia120629.659+433220.61,1,48,3.16992948911,47.72627,0.75989993720,50.00879,18.8604,0.26515,0,0,1,1537658352791579776,181.62358045589,0.1475,43.53905907453,0.1226,-0.0278,0.2145,-0.1297,0.042,0.039,0.170,0.014,0.171,18.770070,0.012831,18.736050,0.068424,18.122168,0.066481,1.513,0.613882,18.770070,0.012831,0,,---,---,---,---,---,---,---,---
SDSS1206+4332,G1,12,06,29.6951,+,43,32,19.401,Double,3.029000,181.62372947000,43.53872249000,Publication,Oguri,2005,2005ApJ...622..106O,,---,,181.62372947000,43.53872249000,181.62357621425,43.53863842220,---,0.7480,2010A&A...518A..10V,1.793,gG,DR16Q,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J120629.68+433219.4,13.905,13.016,10.236,7.883,0.026,0.027,0.062,0.181
SDSS1206+4332,G3,12,06,29.8322,+,43,32,19.937,Double,3.029000,181.62430081000,43.53887138000,Publication,Oguri,2005,2005ApJ...622..106O,,---,,181.62430081000,43.53887138000,181.62357621425,43.53863842220,---,---,,1.793,gG,DR16Q,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J1209-1929,A,12,09,26.7108,-,19,29,16.978,Double,1.451000,182.36129498210,-19.48804932830,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,182.36150000000,-19.48790000000,182.36150848980,-19.48806011145,2.9100,---,2023MNRAS.520.3305L,2.910,pG,LEMON4,2.912449,0,---,,,1,DR3Gaia120926.711-192916.98,1,51,3.18280496864,58.90844,-0.34013055668,58.24951,19.5193,0.22059,0,0,1,3518633402989658112,182.36129493332,0.3260,-19.48804929750,0.2999,-0.1999,0.4022,-0.4971,0.580,0.336,0.466,-0.473,0.390,19.397196,0.007070,19.381445,0.046070,18.793650,0.040254,1.470,0.587795,19.397196,0.007070,0,,---,---,---,---,---,---,---,---
J1209-1929,B,12,09,26.8133,-,19,29,17.055,Double,1.451000,182.36172199750,-19.48807089460,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,182.36150000000,-19.48790000000,182.36150848980,-19.48806011145,2.9100,---,2023MNRAS.520.3305L,2.910,pG,LEMON4,---,--,---,,,1,DR3Gaia120926.711-192916.98,3,34,3.18281245549,70.78138,-0.34013096743,71.16793,20.4513,0.17107,0,0,1,3518633407284572032,182.36172228904,1.0256,-19.48807097792,1.1538,-0.3620,1.3076,-0.2768,1.022,-0.944,1.343,-0.391,1.375,20.592970,0.009942,---,---,---,---,---,---,20.592970,0.009942,0,,---,---,---,---,---,---,---,---
J121533-005842,S,12,15,33.4800,-,00,58,42.816,Double,0.000000,183.88950000000,-0.97856000000,Publication,Shu,2025,2025arXiv250516158S,,---,,183.88950000000,-0.97856000000,183.88950000000,-0.97856000000,2.8817,0.4591,2025arXiv250516158S,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J121646.04+352941.5,G2,12,16,45.4304,+,35,29,28.948,Double,1.490000,184.18929338000,35.49137448000,Publication,Rusu,2016,2016MNRAS.458....2R,,---,,184.18929338000,35.49137448000,184.19160177795,35.49489585240,---,---,2010A&A...518A..10V,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J121645.46+352928.6,15.856,15.992,12.374,8.584,0.048,0.144,---,---
J121646.04+352941.5,G3,12,16,45.8995,+,35,29,44.381,Double,1.490000,184.19124789000,35.49566142000,Publication,Rusu,2016,2016MNRAS.458....2R,,---,,184.19124789000,35.49566142000,184.19160177795,35.49489585240,---,---,2010A&A...518A..10V,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J121646.04+352941.5,B,12,16,45.9235,+,35,29,41.672,Double,1.490000,184.19134802230,35.49490889590,Gaia_DR3,Rusu,2016,2016MNRAS.458....2R,,---,,184.19237650000,35.49488800000,184.19160177795,35.49489585240,2.0120,---,2010A&A...518A..10V,---,,,---,--,---,,,1,DR3Gaia121646.045+352941.58,2,43,3.21474542636,56.58061,0.61950305615,53.44024,19.7624,0.15808,0,0,1,4029169843274516736,184.19134792030,0.2886,35.49490881704,0.3686,0.2329,0.4398,0.5296,0.181,-0.070,0.299,-0.168,0.477,19.726276,0.008338,---,---,---,---,---,---,19.726276,0.008338,1,J121646.00+352941.8,15.126,14.180,11.134,8.680,0.035,0.043,0.122,0.296
J121646.04+352941.5,G1,12,16,45.9499,+,35,29,41.591,Double,1.490000,184.19145806000,35.49488642000,Publication,Rusu,2016,2016MNRAS.458....2R,,---,,184.19145806000,35.49488642000,184.19160177795,35.49489585240,---,---,2010A&A...518A..10V,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J121646.04+352941.5,A,12,16,46.0453,+,35,29,41.578,Double,1.490000,184.19185553360,35.49488280890,Gaia_DR3,Rusu,2016,2016MNRAS.458....2R,,---,,184.19187010000,35.49486110000,184.19160177795,35.49489585240,2.0120,---,2010A&A...518A..10V,---,,,2.008359,0,---,,,1,DR3Gaia121646.045+352941.58,1,44,3.21475439154,45.08892,0.61950256634,46.51244,18.7493,0.17642,0,0,1,4029169843273586176,184.19185546060,0.1186,35.49488281568,0.1281,0.0801,0.1619,0.4945,0.326,0.192,0.121,0.264,0.169,18.632793,0.005487,18.636320,0.028077,18.028030,0.066945,1.458,0.608290,18.632793,0.005487,0,,---,---,---,---,---,---,---,---
J122018+011253,S,12,20,18.9528,+,01,12,53.892,Double,0.000000,185.07897000000,1.21497000000,Publication,Shu,2025,2025arXiv250516158S,,---,,185.07897000000,1.21497000000,185.07897000000,1.21497000000,1.7081,0.4875,2025arXiv250516158S,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J1220+0112,S,12,20,18.9605,+,01,12,54.594,Double,0.000000,185.07900200000,1.21516500000,Publication,He,2025,2025arXiv250903858H,,---,,185.07900200000,1.21516500000,185.07900200000,1.21516500000,1.7081,0.4875,2025arXiv250903858H,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
SDSS1226-0006,A,12,26,08.0156,-,00,06,02.292,Double,1.259000,186.53339817320,-0.10063679300,Gaia_DR3,Eigenbrod,2006,2006A&A...451..759E,,---,,186.53409920000,-0.10057110000,186.53357280385,-0.10064432590,1.1210,0.5170,2006A&A...451..747E,---,,,1.107365,0,1.12285300,KEEP(0),EXTERNAL_SDSSDR18_SDSS,1,DR3Gaia122608.099-000602.35,1,49,3.25562198121,68.36968,-0.00175641403,41.61298,18.3514,0.16823,0,0,1,3696663890512658048,186.53339820907,0.1530,-0.10063682175,0.1136,-0.0476,0.1975,-0.2411,0.615,0.316,0.204,-0.527,0.158,18.230370,0.006117,18.217539,0.024642,17.473158,0.022589,1.579,0.744381,18.230370,0.006117,1,J122608.04-000602.2,14.307,13.267,10.768,8.337,0.030,0.038,0.118,0.331
SDSS1226-0006,B,12,26,08.0994,-,00,06,02.347,Double,1.259000,186.53374743450,-0.10065185880,Gaia_DR3,Eigenbrod,2006,2006A&A...451..759E,,---,,186.53375000000,-0.10055560000,186.53357280385,-0.10064432590,1.1210,---,2006A&A...451..747E,---,,,---,--,1.11800000,,VizieR_J/ApJ/736/42/tables,1,DR3Gaia122608.099-000602.35,2,51,3.25562797055,62.21937,-0.00175665849,72.48503,19.4069,0.18797,0,0,1,3696663890514240640,186.53374732900,0.3923,-0.10065186355,0.4861,0.1714,0.4381,0.3914,0.392,0.392,0.581,-0.023,0.801,19.338505,0.010125,---,---,---,---,---,---,19.338505,0.010125,0,,---,---,---,---,---,---,---,---
SDSS1226-0006,G,12,26,08.1330,-,00,05,59.116,Double,1.259000,186.53388737333,-0.09975453778,Publication,Eigenbrod,2006,2006A&A...451..759E,,---,,186.53388737333,-0.09975453778,186.53357280385,-0.10064432590,---,0.5170,2006A&A...451..747E,---,,,---,--,1.11800000,,VizieR_J/ApJ/736/42/tables,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
J1233-0227,A,12,33,18.2777,-,35,42,56.768,Double,2.024000,188.32615711760,-35.71576900670,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,188.32610000000,-35.71600000000,188.32619627015,-35.71604838150,1.5980,0.3450,2023MNRAS.520.3305L,2.280,j,LEMON4,2.272260,0,2.27226000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia123318.278-354256.77,1,45,3.28691148645,57.59666,-0.62335781695,47.56417,18.5611,0.08781,0,0,1,6157733885457412096,188.32615710035,0.1430,-35.71576897947,0.1239,0.0305,0.2047,0.1491,0.042,0.022,0.163,0.036,0.140,18.533249,0.003348,18.589153,0.029607,17.870052,0.020850,1.464,0.719101,18.533249,0.003348,1,J123318.27-354257.4,14.546,13.865,10.741,8.290,0.028,0.035,0.075,0.219
J1233-0227,B,12,33,18.2965,-,35,42,58.780,Double,2.024000,188.32623542270,-35.71632775630,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,188.32610000000,-35.71600000000,188.32619627015,-35.71604838150,1.5980,---,2023MNRAS.520.3305L,2.280,j,LEMON4,---,--,2.27226000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia123318.278-354256.77,2,47,3.28691289271,58.73927,-0.62336755868,65.09682,19.5821,0.11799,0,0,1,6157733889751734528,188.32623545110,0.3545,-35.71632782405,0.2495,0.0480,0.4068,0.1180,0.629,0.438,0.372,0.452,0.278,19.581623,0.005103,19.602032,0.068977,18.659008,0.031552,1.696,0.943024,19.585217,0.005115,0,,---,---,---,---,---,---,---,---
J1233-3542,B,12,33,41.2123,-,02,27,36.872,Double,1.758000,188.42171810090,-2.46024230900,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,188.42190000000,-2.46040000000,188.42184816360,-2.46044905060,2.2800,---,2023MNRAS.520.3305L,1.598,p,LEMON4,---,--,1.60014000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia123341.275-022738.36,2,31,3.28857948178,64.95833,-0.04293941395,61.70417,20.0081,0.16337,0,0,1,3681691771957505536,188.42171799902,0.7334,-2.46024246700,0.4696,-0.5459,0.9262,-0.5894,2.560,-1.573,1.085,2.020,0.887,20.063720,0.012387,19.940180,0.228778,18.721458,0.031553,2.262,1.218721,20.065672,0.012409,1,J123341.25-022737.5,14.933,14.063,11.709,8.158,0.036,0.044,0.270,---
J1233-3542,A,12,33,41.2748,-,02,27,38.361,Double,1.758000,188.42197822630,-2.46065579220,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,188.42190000000,-2.46040000000,188.42184816360,-2.46044905060,2.2800,0.3450,2023MNRAS.520.3305L,1.598,p,LEMON4,---,--,1.60014000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia123341.275-022738.36,1,32,3.28858391094,72.54489,-0.04294656198,58.82637,19.8022,0.17818,0,0,1,3681691771958753664,188.42197831723,0.5874,-2.46065580373,0.3361,0.8070,0.7236,1.1153,1.164,-1.164,0.807,-0.011,0.530,19.813599,0.014128,19.785286,0.076405,18.834923,0.069477,1.781,0.950363,19.817169,0.014172,0,,---,---,---,---,---,---,---,---
J1237+3340,B,12,37,00.8880,+,33,40,55.200,Double,1.020000,189.25370000000,33.68200000000,Publication,Lemon,2023,2023MNRAS.520.3305L,,---,,189.25370000000,33.68200000000,189.25375379320,33.68186552260,1.7950,---,2023MNRAS.520.3305L,1.795,p+,LEMON4,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J123700.88+334055.1,15.429,14.956,12.415,8.823,0.041,0.067,0.395,---
J1237+3340,A,12,37,00.9138,+,33,40,54.232,Double,1.020000,189.25380758640,33.68173104520,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,189.25370000000,33.68200000000,189.25375379320,33.68186552260,1.7950,0.3500,2023MNRAS.520.3305L,1.795,p+,LEMON4,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,1517856839865399680,189.25380837476,2.7160,33.68173159655,1.9374,---,---,---,---,---,---,---,---,20.890312,0.027413,20.698917,0.114997,19.396128,0.123645,2.532,1.302790,20.890312,0.027413,0,,---,---,---,---,---,---,---,---
J1238+2846,G,12,38,42.6672,+,28,46,58.692,Double,2.439000,189.67778000000,28.78297000000,Publication,Lemon,2019,2019MNRAS.483.4242L,,---,,189.67778000000,28.78297000000,189.67785623835,28.78298999730,---,---,2019MNRAS.483.4242L,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J123842.66+284658.6,15.233,14.348,11.443,8.494,0.037,0.048,0.172,0.301
J1238+2846,A,12,38,42.6709,+,28,46,57.560,Double,2.439000,189.67779521400,28.78265549860,Gaia_DR3,Lemon,2019,2019MNRAS.483.4242L,,---,,189.67778000000,28.78297000000,189.67785623835,28.78298999730,2.3550,---,2019MNRAS.483.4242L,---,,,---,--,---,,,1,DR3Gaia123842.671+284657.56,2,16,3.31050208768,59.08361,0.50235194281,85.48373,20.5840,0.14723,0,0,1,4010648879140787584,189.67779485876,1.2861,28.78265541635,0.8140,0.4008,2.1604,0.1855,1.993,-1.211,1.129,-1.583,1.786,20.651402,0.012927,20.407503,0.141860,20.194002,0.148621,1.549,0.213501,20.650870,0.012921,0,,---,---,---,---,---,---,---,---
J1238+2846,B,12,38,42.7001,+,28,46,59.968,Double,2.439000,189.67791726270,28.78332449600,Gaia_DR3,Lemon,2019,2019MNRAS.483.4242L,,---,,189.67778000000,28.78297000000,189.67785623835,28.78298999730,2.3550,---,2019MNRAS.483.4242L,---,,,---,--,---,,,1,DR3Gaia123842.671+284657.56,1,11,3.31050415189,47.35736,0.50236364823,61.12594,20.5298,0.11320,0,0,1,4010648879142965376,189.67791652869,2.2110,28.78332499296,1.3004,---,---,---,---,---,---,---,---,20.725035,0.016713,20.537070,0.281588,20.131714,0.133595,1.589,0.405355,20.725035,0.016713,0,,---,---,---,---,---,---,---,---
J1247-3253,B,12,47,56.4473,-,32,53,31.397,Double,1.852000,191.98519715620,-32.89205484340,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,191.98550000000,-32.89190000000,191.98546993020,-32.89193779655,1.6600,---,2023MNRAS.520.3305L,---,,,---,--,1.65328000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia124756.578-325330.55,1,49,3.35077392229,52.07928,-0.57407469780,39.77102,19.1760,0.14327,0,0,1,6159550763998010624,191.98519720473,0.2370,-32.89205490981,0.1994,0.3359,0.3450,0.9739,0.689,-0.617,0.292,0.307,0.312,19.132257,0.005866,---,---,---,---,---,---,19.132257,0.005866,0,,---,---,---,---,---,---,---,---
J1247-3253,A,12,47,56.5782,-,32,53,30.555,Double,1.852000,191.98574270420,-32.89182074970,Gaia_DR3,Lemon,2023,2023MNRAS.520.3305L,,---,,191.98550000000,-32.89190000000,191.98546993020,-32.89193779655,1.6600,---,2023MNRAS.520.3305L,---,,,1.653284,0,1.65328000,,VizieR_J/A+A/683/A112/lqac6,1,DR3Gaia124756.578-325330.55,2,50,3.35078337385,51.60264,-0.57407056407,45.80503,18.3997,0.14830,0,0,1,6159550763996866944,191.98574273234,0.1306,-32.89182071622,0.0961,-0.0795,0.1702,-0.4668,0.117,0.096,0.150,-0.067,0.111,18.340832,0.005877,18.445402,0.026262,17.688383,0.018471,1.426,0.757019,18.340832,0.005877,1,J124756.52-325330.9,14.180,12.928,9.942,7.563,0.027,0.026,0.045,0.124
SDSSJ125107.57+293540.5,D,12,51,07.4671,+,29,35,41.324,Quad,1.877000,192.78111297496,29.59481226693,Gaia_DR3,Inada,2012,2012AJ....143..119I,,---,,192.78111438000,29.59481189000,192.78150632108,29.59470573257,0.8020,0.4100,2010A&A...518A..10V,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,1464911712855831936,192.78111297496,32.2390,29.59481226693,8.7574,---,---,---,---,---,---,---,---,21.065393,0.031127,---,---,---,---,---,---,21.065393,0.031127,0,,---,---,---,---,---,---,---,---
SDSSJ125107.57+293540.5,G,12,51,07.5495,+,29,35,40.995,Quad,1.877000,192.78145620000,29.59472078000,HST,Inada,2012,2012AJ....143..119I,,---,,192.78145620000,29.59472078000,192.78150632108,29.59470573257,---,0.4100,2010A&A...518A..10V,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
SDSSJ125107.57+293540.5,B,12,51,07.5762,+,29,35,40.367,Quad,1.877000,192.78156736935,29.59454633334,Gaia_DR3,Inada,2012,2012AJ....143..119I,,---,,192.78156737000,29.59454633000,192.78150632108,29.59470573257,0.8020,---,2010A&A...518A..10V,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,1,1464911708560136064,192.78156736935,0.2613,29.59454633334,0.1683,-0.4831,0.3238,-1.4917,0.895,0.790,0.278,-0.420,0.250,18.975925,0.013896,18.524889,0.035018,17.845781,0.030520,---,0.679108,18.979507,0.013940,0,,---,---,---,---,---,---,---,---
SDSSJ125107.57+293540.5,C,12,51,07.5989,+,29,35,41.331,Quad,1.877000,192.78166193000,29.59481411000,HST,Inada,2012,2012AJ....143..119I,,---,,192.78166193000,29.59481411000,192.78150632108,29.59470573257,0.8020,---,2010A&A...518A..10V,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
SDSSJ125107.57+293540.5,A,12,51,07.6039,+,29,35,40.741,Quad,1.877000,192.78168301000,29.59465022000,HST,Inada,2012,2012AJ....143..119I,,---,,192.78168301000,29.59465022000,192.78150632108,29.59470573257,0.8020,---,2010A&A...518A..10V,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
HST12531-2914,B,12,53,06.5300,-,29,14,30.700,Quad,1.369000,193.27720833330,-29.24186111110,Publication,Ratnatunga,1995,1995ApJ...453L...5R,,---,,193.27720833333,-29.24186111111,193.27741666665,-29.24190277777,---,---,2002A&ARv..10..263C,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,1,J125306.55-291431.4,17.503,17.265,12.207,9.308,0.158,0.469,---,---
HST12531-2914,D,12,53,06.5700,-,29,14,31.300,Quad,1.369000,193.27737500000,-29.24202777780,Publication,Ratnatunga,1995,1995ApJ...453L...5R,,---,,193.27737500000,-29.24202777778,193.27741666665,-29.24190277777,---,---,2002A&ARv..10..263C,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
HST12531-2914,A,12,53,06.5900,-,29,14,30.300,Quad,1.369000,193.27745833330,-29.24175000000,Publication,Ratnatunga,1995,1995ApJ...453L...5R,,---,,193.27745833333,-29.24175000000,193.27741666665,-29.24190277777,---,0.0790,2002A&ARv..10..263C,---,,,---,--,---,,,0,,,---,---,---,---,---,---,---,,--,0,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,0,,---,---,---,---,---,---,---,---
